动账时间,动帐流水号,动账方向,动账金额,动账账户,动账场景,计费类型,子订单号,订单号,售后编号,下单时间,商品ID,商品名称,达人ID,达人名称,订单类型,订单实付应结,运费实付,实际平台补贴_运费,实际平台补贴,其他平台补贴,以旧换新抵扣,政府补贴平台垫资,实际达人补贴,实际抖音支付补贴,实际抖音月付营销补贴,银行补贴,订单退款,平台服务费,佣金,服务商佣金,渠道分成,招商服务费,站外推广费,其他分成,是否免佣,免佣金额,商户主体名称,备注
2026-03-31 02:28:14,'2026033102280531939343722628,入账,2.09,聚合账户,货款结算入账,小店自卖,'6951618083984774869,'6951618083984774869,'SS76222264188730127630139,2026-03-28 15:39:42,'3811101675188519030,【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪,,,普通订单,2.2,0,0,0,0,0,0,0,0,0,0,0,-0.11,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-31 02:28:23,'2026033102281129794350142628,入账,2.09,聚合账户,货款结算入账,小店自卖,'6951643008361764565,'6951643008361305813,'SS76222263365262384900076,2026-03-28 15:43:50,'3811100236257034539,【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪,,,普通订单,2.2,0,0,0,0,0,0,0,0,0,0,0,-0.11,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-31 02:28:23,'2026033102281500211727422628,入账,2.09,聚合账户,货款结算入账,小店自卖,'6951638342031185621,'6951638342030661333,'SS76222265091969848780098,2026-03-28 15:39:26,'3811101387232772169,【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪,,,普通订单,2.2,0,0,0,0,0,0,0,0,0,0,0,-0.11,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-31 02:28:29,'2026033102281833438113712628,入账,2.09,聚合账户,货款结算入账,小店自卖,'6951618142161934037,'6951618142161540821,'SS76222266716818683310224,2026-03-28 15:38:38,'3811100214706701512,【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪,,,普通订单,2.2,0,0,0,0,0,0,0,0,0,0,0,-0.11,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-31 02:28:38,'2026033102283002566233792628,入账,2.09,聚合账户,货款结算入账,小店自卖,'6951631993952409301,'6951631993952212693,'SS76222831675935667550187,2026-03-28 19:56:05,'3811128372696842351,【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪,,,普通订单,2.2,0,0,0,0,0,0,0,0,0,0,0,-0.11,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-31 02:28:53,'2026033102284529242373382628,入账,2.09,聚合账户,货款结算入账,小店自卖,'6951632020625692373,'6951632020625561301,'SS76222861314005939200187,2026-03-28 19:52:56,'3811127474906071190,【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪,,,普通订单,2.2,0,0,0,0,0,0,0,0,0,0,0,-0.11,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-31 02:28:54,'2026033102284609494697372628,入账,2.09,聚合账户,货款结算入账,小店自卖,'6951656394458732245,'6951656394458732245,'SS76222838504916588060142,2026-03-28 19:53:52,'3811128271622504474,【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪,,,普通订单,2.2,0,0,0,0,0,0,0,0,0,0,0,-0.11,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-31 02:28:54,'2026033102284726298455392628,入账,2.09,聚合账户,货款结算入账,小店自卖,'6951638342031120085,'6951638342030661333,'SS76222265125944860790009,2026-03-28 15:39:26,'3811100255592776059,【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪,,,普通订单,2.2,0,0,0,0,0,0,0,0,0,0,0,-0.11,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-31 02:29:32,'2026033102292313182246552628,入账,2.09,聚合账户,货款结算入账,小店自卖,'6951618083984840405,'6951618083984774869,'SS76222264191375608780246,2026-03-28 15:39:42,'3811101161897984148,【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪,,,普通订单,2.2,0,0,0,0,0,0,0,0,0,0,0,-0.11,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-31 02:30:10,'2026033102300229078822662628,入账,2.09,聚合账户,货款结算入账,小店自卖,'6951651795791779541,'6951651795791648469,'SS76222836661855237520018,2026-03-28 19:54:36,'3811128042026303570,【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪,,,普通订单,2.2,0,0,0,0,0,0,0,0,0,0,0,-0.11,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-31 02:30:43,'2026033102303531842022832628,入账,2.09,聚合账户,货款结算入账,小店自卖,'6951649464515237589,'6951649464515106517,'SS76222267788824092310152,2026-03-28 15:38:14,'3811100255592776059,【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪,,,普通订单,2.2,0,0,0,0,0,0,0,0,0,0,0,-0.11,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-31 02:30:47,'2026033102303702987139102628,入账,2.09,聚合账户,货款结算入账,小店自卖,'6951647634659153621,'6951647634658957013,'SS76222834682986007310124,2026-03-28 19:55:13,'3811128372696842351,【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪,,,普通订单,2.2,0,0,0,0,0,0,0,0,0,0,0,-0.11,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-31 02:31:15,'2026033102310530001897392628,入账,2.09,聚合账户,货款结算入账,小店自卖,'6951651795791910613,'6951651795791648469,'SS76222836576207511300169,2026-03-28 19:54:36,'3811126076978102419,【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪,,,普通订单,2.2,0,0,0,0,0,0,0,0,0,0,0,-0.11,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-31 02:31:21,'2026033102311032771118432628,入账,2.09,聚合账户,货款结算入账,小店自卖,'6951629265824388821,'6951629265824257749,'SS76222262165571182420165,2026-03-28 15:44:05,'3811100255592776059,【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪,,,普通订单,2.2,0,0,0,0,0,0,0,0,0,0,0,-0.11,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-31 02:31:21,'2026033102311409158664182628,入账,2.09,聚合账户,货款结算入账,小店自卖,'6951632019343808213,'6951632019343480533,'SS76222833867715054170242,2026-03-28 19:55:31,'3811127831480631487,【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪,,,普通订单,2.2,0,0,0,0,0,0,0,0,0,0,0,-0.11,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-31 02:31:37,'2026033102313012878648672628,入账,2.09,聚合账户,货款结算入账,小店自卖,'6951632020625757909,'6951632020625561301,'SS76222861233353201160172,2026-03-28 19:52:56,'3811125791354388719,【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪,,,普通订单,2.2,0,0,0,0,0,0,0,0,0,0,0,-0.11,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-31 03:29:37,'2026033103293036494712472628,入账,2.09,聚合账户,货款结算入账,小店自卖,'6951632019344070357,'6951632019343480533,'SS76222833885237092470091,2026-03-28 19:55:31,'3811128271622504474,【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪,,,普通订单,2.2,0,0,0,0,0,0,0,0,0,0,0,-0.11,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-31 03:29:38,'2026033103293207509122912628,入账,2.09,聚合账户,货款结算入账,小店自卖,'6951647644742194901,'6951647644742063829,'SS76222835413297608090145,2026-03-28 19:54:54,'3811128042026303570,【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪,,,普通订单,2.2,0,0,0,0,0,0,0,0,0,0,0,-0.11,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-31 03:29:43,'2026033103293627519595792628,入账,2.09,聚合账户,货款结算入账,小店自卖,'6951649464515565269,'6951649464515106517,'SS76222267713883714560112,2026-03-28 15:38:14,'3811100236257034539,【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪,,,普通订单,2.2,0,0,0,0,0,0,0,0,0,0,0,-0.11,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-31 03:29:44,'2026033103294002481239132628,入账,2.09,聚合账户,货款结算入账,小店自卖,'6951651795792172757,'6951651795791648469,'SS76222836577105682430155,2026-03-28 19:54:36,'3811127045451284772,【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪,,,普通订单,2.2,0,0,0,0,0,0,0,0,0,0,0,-0.11,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-31 03:29:45,'2026033103293913258923932628,入账,2.09,聚合账户,货款结算入账,小店自卖,'6951638342031054549,'6951638342030661333,'SS76222265171636761600249,2026-03-28 15:39:26,'3811100214706701512,【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪,,,普通订单,2.2,0,0,0,0,0,0,0,0,0,0,0,-0.11,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-31 03:29:48,'2026033103294231626038102628,入账,2.09,聚合账户,货款结算入账,小店自卖,'6951649456050411221,'6951649456050149077,'SS76222259463678691840154,2026-03-28 15:45:01,'3811098713716293642,【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪,,,普通订单,2.2,0,0,0,0,0,0,0,0,0,0,0,-0.11,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-31 03:29:59,'2026033103295400633943312628,入账,2.09,聚合账户,货款结算入账,小店自卖,'6951651795791648469,'6951651795791648469,'SS76222836528859264150040,2026-03-28 19:54:36,'3811125698911928762,【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪,,,普通订单,2.2,0,0,0,0,0,0,0,0,0,0,0,-0.11,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-31 03:30:08,'2026033103300206676324382628,入账,2.09,聚合账户,货款结算入账,小店自卖,'6951647644742063829,'6951647644742063829,'SS76222835590310999100049,2026-03-28 19:54:54,'3811125698911928762,【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪,,,普通订单,2.2,0,0,0,0,0,0,0,0,0,0,0,-0.11,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-31 03:30:30,'2026033103302312098606602628,入账,2.09,聚合账户,货款结算入账,小店自卖,'6951631993952474837,'6951631993952212693,'SS76222831675792430580175,2026-03-28 19:56:05,'3811126076978102419,【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪,,,普通订单,2.2,0,0,0,0,0,0,0,0,0,0,0,-0.11,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-31 03:31:06,'2026033103310034332882552628,入账,2.09,聚合账户,货款结算入账,小店自卖,'6951656366404671189,'6951656366404474581,'SS76222832933936870760222,2026-03-28 19:55:47,'3811128372696842351,【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪,,,普通订单,2.2,0,0,0,0,0,0,0,0,0,0,0,-0.11,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-31 03:31:13,'2026033103310808054546332628,入账,2.09,聚合账户,货款结算入账,小店自卖,'6951618142161999573,'6951618142161540821,'SS76222266678301333020036,2026-03-28 15:38:38,'3811100255592776059,【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪,,,普通订单,2.2,0,0,0,0,0,0,0,0,0,0,0,-0.11,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-31 03:31:14,'2026033103310911792719632628,入账,2.09,聚合账户,货款结算入账,小店自卖,'6951647634658957013,'6951647634658957013,'SS76222834684748761950085,2026-03-28 19:55:13,'3811125698911928762,【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪,,,普通订单,2.2,0,0,0,0,0,0,0,0,0,0,0,-0.11,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-31 03:31:24,'2026033103311635287414302628,入账,2.09,聚合账户,货款结算入账,小店自卖,'6951618083985364693,'6951618083984774869,'SS76222264150355482010003,2026-03-28 15:39:42,'3811100139762876565,【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪,,,普通订单,2.2,0,0,0,0,0,0,0,0,0,0,0,-0.11,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-31 03:31:25,'2026033103312105248458752628,入账,2.09,聚合账户,货款结算入账,小店自卖,'6951656392431048405,'6951656392430655189,'SS76222839453183227310115,2026-03-28 19:53:25,'3811125791354388719,【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪,,,普通订单,2.2,0,0,0,0,0,0,0,0,0,0,0,-0.11,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-31 03:31:42,'2026033103313619511260702628,入账,2.09,聚合账户,货款结算入账,小店自卖,'6951618083985102549,'6951618083984774869,'SS76222264183191800320166,2026-03-28 15:39:42,'3811098713716293642,【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪,,,普通订单,2.2,0,0,0,0,0,0,0,0,0,0,0,-0.11,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-31 03:31:44,'2026033103313938378255622628,入账,2.09,聚合账户,货款结算入账,小店自卖,'6951629265824519893,'6951629265824257749,'SS76222262304729992060225,2026-03-28 15:44:05,'3811098713716293642,【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪,,,普通订单,2.2,0,0,0,0,0,0,0,0,0,0,0,-0.11,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-31 03:32:30,'2026033103322515070338942628,入账,2.09,聚合账户,货款结算入账,小店自卖,'6951656394459059925,'6951656394458732245,'SS76222838342684511140107,2026-03-28 19:53:52,'3811126076978102419,【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪,,,普通订单,2.2,0,0,0,0,0,0,0,0,0,0,0,-0.11,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-31 03:32:53,'2026033103324825807590492628,入账,2.09,聚合账户,货款结算入账,小店自卖,'6951647634659415765,'6951647634658957013,'SS76222834772115791860133,2026-03-28 19:55:13,'3811127474906071190,【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪,,,普通订单,2.2,0,0,0,0,0,0,0,0,0,0,0,-0.11,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-31 03:33:14,'2026033103330728089759182628,入账,2.09,聚合账户,货款结算入账,小店自卖,'6951638369073305301,'6951638369073239765,'SS76222260234179753360134,2026-03-28 15:44:34,'3811101387232772169,【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪,,,普通订单,2.2,0,0,0,0,0,0,0,0,0,0,0,-0.11,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-31 03:33:25,'2026033103332103273078102628,入账,2.09,聚合账户,货款结算入账,小店自卖,'6951651795791714005,'6951651795791648469,'SS76222836529441879310035,2026-03-28 19:54:36,'3811127013373247813,【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪,,,普通订单,2.2,0,0,0,0,0,0,0,0,0,0,0,-0.11,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-31 03:33:49,'2026033103334537337341952628,入账,2.09,聚合账户,货款结算入账,小店自卖,'6951618083985168085,'6951618083984774869,'SS76222264181155148860035,2026-03-28 15:39:42,'3811100214706701512,【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪,,,普通订单,2.2,0,0,0,0,0,0,0,0,0,0,0,-0.11,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-31 04:39:17,'2026033104391028235412632628,入账,2.09,聚合账户,货款结算入账,小店自卖,'6951638349495277269,'6951638349495277269,'SS76222265859999176030001,2026-03-28 15:39:07,'3811101675188519030,【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪,,,普通订单,2.2,0,0,0,0,0,0,0,0,0,0,0,-0.11,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-31 04:39:32,'2026033104392639945221392628,入账,2.09,聚合账户,货款结算入账,小店自卖,'6951647634659546837,'6951647634658957013,'SS76222834738773368830024,2026-03-28 19:55:13,'3811128271622504474,【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪,,,普通订单,2.2,0,0,0,0,0,0,0,0,0,0,0,-0.11,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-31 04:40:30,'2026033104402333317855222628,入账,2.09,聚合账户,货款结算入账,小店自卖,'6951647634659350229,'6951647634658957013,'SS76222834727500682870037,2026-03-28 19:55:13,'3811125791354388719,【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪,,,普通订单,2.2,0,0,0,0,0,0,0,0,0,0,0,-0.11,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-31 04:41:02,'2026033104405631504474102628,入账,2.09,聚合账户,货款结算入账,小店自卖,'6951638349495342805,'6951638349495277269,'SS76222265817651983420008,2026-03-28 15:39:07,'3811101161897984148,【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪,,,普通订单,2.2,0,0,0,0,0,0,0,0,0,0,0,-0.11,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-31 04:41:02,'2026033104405616280008032628,入账,2.09,聚合账户,货款结算入账,小店自卖,'6951618142161868501,'6951618142161540821,'SS76222266720248962920004,2026-03-28 15:38:38,'3811098713716293642,【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪,,,普通订单,2.2,0,0,0,0,0,0,0,0,0,0,0,-0.11,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-31 04:41:11,'2026033104410624545694992628,入账,2.09,聚合账户,货款结算入账,小店自卖,'6951618083984905941,'6951618083984774869,'SS76222264235286535770228,2026-03-28 15:39:42,'3811100236257034539,【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪,,,普通订单,2.2,0,0,0,0,0,0,0,0,0,0,0,-0.11,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-31 04:41:30,'2026033104412433695544832628,入账,2.09,聚合账户,货款结算入账,小店自卖,'6951643008361436885,'6951643008361305813,'SS76222263420081933230117,2026-03-28 15:43:50,'3811100255592776059,【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪,,,普通订单,2.2,0,0,0,0,0,0,0,0,0,0,0,-0.11,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-31 04:41:31,'2026033104412715984888702628,入账,2.09,聚合账户,货款结算入账,小店自卖,'6951656392430982869,'6951656392430655189,'SS76222839496760363900066,2026-03-28 19:53:25,'3811127831480631487,【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪,,,普通订单,2.2,0,0,0,0,0,0,0,0,0,0,0,-0.11,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-31 04:41:32,'2026033104412631135872092628,入账,2.09,聚合账户,货款结算入账,小店自卖,'6951647644742391509,'6951647644742063829,'SS76222835467995389700143,2026-03-28 19:54:54,'3811127831480631487,【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪,,,普通订单,2.2,0,0,0,0,0,0,0,0,0,0,0,-0.11,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-31 04:42:03,'2026033104415830499681792628,入账,2.09,聚合账户,货款结算入账,小店自卖,'6951632019343677141,'6951632019343480533,'SS76222833914190280220163,2026-03-28 19:55:31,'3811128372696842351,【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪,,,普通订单,2.2,0,0,0,0,0,0,0,0,0,0,0,-0.11,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-31 04:42:12,'2026033104420709444400702628,入账,2.09,聚合账户,货款结算入账,小店自卖,'6951649478551410389,'6951649478550951637,'SS76222261272098411900061,2026-03-28 15:44:21,'3811100236257034539,【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪,,,普通订单,2.2,0,0,0,0,0,0,0,0,0,0,0,-0.11,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
